"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","pbqc","treatment1","treatment2","pooled_R1.mzXML","pooled_R2.mzXML","Pooled_R3.mzXML","Treatment1_R1.mzXML","Treatment1_R2.mzXML","Treatment1_R3.mzXML","Treatment2_R1.mzXML","Treatment2_R2.mzXML","Treatment2_R3.mzXML","isotopes","adduct","pcgroup"
"3644",1084.23692406248,1084.23004362569,1084.23933843976,5671.8665089362,5669.11881264865,5672.81177640181,9,3,3,3,4679,3990,4321,2827,2850,3133,5672,5223,4759,"[890][M+1]-","","221"
"3645",435.108294608462,435.106838575627,435.110468618748,6446.44372146443,6444.79091476941,6447.20646845137,7,3,2,2,6696,5782,6321,3192,3262,3571,8414,8000,7809,"[948][M]-","","212"
"3646",435.11259921241,435.111692875026,435.114815653926,6373.90420272981,6372.3914615941,6374.94807377324,5,3,1,1,1541,1556,1474,1507,1490,1597,1564,1608,1531,"[949][M]-","","211"
"3647",618.133726434325,618.130274507294,618.136405114449,6264.44209298727,6263.77452907379,6264.98018482768,4,2,0,2,2378,1995,2178,615,609,682,3097,3050,2835,"[905][M+1]-","","41"
"3648",621.183556497131,621.179223488233,621.184897081806,6442.92570368623,6442.13106256723,6444.98093298376,7,3,1,3,4392,3906,4101,1209,1270,1447,6476,6383,5708,"[950][M]-","","212"
"3649",661.156190035098,661.154609439716,661.158924312125,6362.94226622991,6360.3276222654,6364.37164643644,5,2,0,3,7915,7152,7735,3289,3403,4379,9511,10029,9915,"[951][M]-","","145"
"3650",301.069509636125,301.068048570676,301.072311473531,6496.92966780964,6496.38738301586,6498.33510057933,6,3,3,0,3861,3595,3734,6453,6311,4219,861,910,935,"","","101"
"3651",697.200349107065,697.200349107065,697.200349107065,6470.93333626697,6470.93333626697,6470.93333626697,1,1,0,0,3512,3162,3321,433,410,490,5426,5402,4903,"[1326][M+2]-","","98"
"3652",815.185340512614,815.182303010669,815.187835757157,6368.587607921,6367.88504239555,6369.9510802589,9,3,3,3,22320,19990,20364,13984,13653,15227,28064,24230,22295,"[952][M]-","","145"
"3653",933.209435334591,933.209435334591,933.209435334591,6241.6386809696,6241.6386809696,6241.6386809696,1,1,0,0,678,749,714,354,394,473,794,955,1010,"","","41"
"3654",933.187081824138,933.187081824138,933.187081824138,6362.33844713476,6362.33844713476,6362.33844713476,1,1,0,0,1201,996,1091,394,400,482,1124,1637,1579,"[1329][M+2]-","","145"
"3655",933.214088374393,933.214088374393,933.214088374393,6472.94403338702,6472.94403338702,6472.94403338702,1,1,0,0,732,639,688,240,270,259,989,917,777,"","","98"
"3656",933.200025551096,933.200025551096,933.200025551096,6410.59783196747,6410.59783196747,6410.59783196747,1,1,0,0,732,639,688,256,270,257,989,917,777,"","","162"
"3657",1093.52426781874,1093.52426781874,1093.52426781874,6482.99676784634,6482.99676784634,6482.99676784634,1,1,0,0,1820,1588,1611,2129,2314,2620,1023,1307,1056,"[953][M]-","","183"
"3658",711.194045731213,711.190578877533,711.19523788491,6328.9811628949,6328.15302381959,6331.17069484308,4,2,0,2,6372,5426,5650,1947,1988,2120,8629,8248,7723,"","","100"
"3659",919.167454852838,919.16164641367,919.168805726745,6283.04386899533,6281.59096250921,6284.98438758858,8,3,3,2,9058,8029,8274,9034,8625,10719,3135,11813,9106,"[954][M]-","","9"
"3660",919.166187210935,919.161333729303,919.168047892348,6444.56088997622,6442.77733657395,6445.20236671474,8,3,3,2,10751,10069,10072,9710,9441,11424,3869,14278,11565,"[955][M]-","","212"
"3661",1097.29072292145,1097.28645361925,1097.29499222366,6219.22968523944,6218.95493577804,6219.50443470085,2,2,0,0,1457,1357,1406,484,426,532,2251,2026,1879,"[956][M]-","","112"
"3662",287.056651677119,287.055421753402,287.057913159689,6463.23248555735,6462.75380063457,6464.7240635215,9,3,3,3,6238,5296,5582,7095,6097,6068,5836,6277,5708,"","","989"
"3663",752.191851295319,752.187100986462,752.19358776864,5972.83102279717,5971.47287456795,5974.26159878869,9,3,3,3,7893,7138,7560,9778,9631,10422,5713,5686,5422,"[998][M+1]-","","54"
"3664",752.190107891688,752.187099736075,752.195089641473,6136.93774864885,6134.98468747611,6137.46813893721,9,3,3,3,5572,4946,5222,6629,6311,6855,4409,4151,3828,"[999][M+1]-","","194"
"3665",272.06526678484,272.064132657864,272.06579039925,6492.3441574442,6491.03813821832,6492.78191590337,6,3,3,0,1443,1399,1484,3180,3077,2344,322,298,313,"[968][M+1]-","","183"
"3666",535.112591343797,535.110116028501,535.115383574879,6483.1338425072,6482.83176120218,6484.3462098113,4,3,0,1,1157,1233,1217,531,537,550,1714,1587,1700,"","","183"
"3667",361.093029569089,361.091263532061,361.09529306053,6504.96259233154,6504.41654051651,6505.31655697691,6,3,0,3,1206,1220,1223,665,661,621,1451,1604,1356,"","","101"
"3668",776.105989951388,776.102899799168,776.108061680108,6502.57727565985,6500.53772158131,6503.09904221793,4,1,3,0,1215,1029,1076,2302,2285,1661,636,500,561,"[960][M+1]-","","101"
"3669",782.203710273137,782.197397075381,782.204657475134,5850.7440915197,5849.04493190209,5852.30051287002,8,3,3,2,17988,15611,16524,19185,18224,21779,13002,14121,12924,"[991][M+1]-","","30"
"3670",782.204964001948,782.200087023926,782.207089530039,6022.91762207628,6022.27737750717,6023.90224148383,9,3,3,3,96688,87154,88321,133136,129773,144493,48045,50326,46162,"[992][M+1]-","","12"
"3671",782.204981507442,782.19992510517,782.206633542292,6180.37228033059,6179.25837444178,6181.6357585389,9,3,3,3,51071,45856,47463,80605,77747,88036,21981,22748,20838,"[993][M+1]-","","22"
"3672",269.176270873143,269.174232573396,269.177049625174,6478.91484353233,6478.2614951536,6480.33317329049,8,3,3,2,3471,2946,3224,5507,5253,5869,1599,1555,1462,"","","98"
"3673",331.010421189458,331.008800597554,331.011235333139,6460.26318937387,6458.46228348871,6462.99226774137,9,3,3,3,4181,3434,3538,2937,2993,3522,3387,4176,3943,"","","990"
"3674",391.104479935936,391.101611654344,391.105544965563,6502.80516970568,6502.35083346535,6503.31317605645,9,3,3,3,3937,3642,3918,4676,4419,4720,3229,3157,3100,"","","101"
"3675",463.255947254373,463.253399238697,463.256699866949,6328.51935775732,6327.7494055861,6330.2380557323,9,3,3,3,13791,12136,13070,18352,18753,18893,9440,9070,8641,"[957][M]-","","100"
"3676",463.255172820933,463.253225528921,463.256654105192,6265.56185059563,6264.42297981477,6266.18357790435,8,3,3,2,5579,5043,5369,5340,5334,5227,5055,5306,4852,"[958][M]-","","41"
"3677",753.169465970021,753.166615666555,753.172316273487,5809.87609046561,5808.69238502516,5811.05979590606,2,1,0,1,2715,2479,2529,1060,1161,1156,3498,3726,3519,"[1352][M+2]-","","58"
"3678",753.188552775086,753.18552104026,753.191584509912,5971.89733304337,5971.84713091113,5971.94753517562,2,1,1,0,2598,2295,2397,2944,3128,3231,1946,2042,1957,"[998][M+2]-","","54"
"3679",753.184183360363,753.184183360363,753.184183360363,6134.98468747611,6134.98468747611,6134.98468747611,1,1,0,0,1812,1671,1839,2125,2140,2145,1598,1555,1522,"[999][M+2]-","","194"
"3680",753.16900436322,753.166271467551,753.171737258888,6325.53399385442,6324.92616249798,6326.14182521086,2,1,0,1,2515,1990,2275,972,1019,1079,2854,3060,2930,"[959][M]-","","100"
"3681",753.168839196919,753.168839196919,753.168839196919,6487.01853994915,6487.01853994915,6487.01853994915,1,1,0,0,403,395,402,292,252,287,454,456,475,"","","183"
"3682",753.172068392195,753.172068392195,753.172068392195,6193.34666629033,6193.34666629033,6193.34666629033,1,1,0,0,734,674,752,616,822,514,855,766,778,"","","180"
"3683",753.167639560072,753.167639560072,753.167639560072,5873.22851606686,5873.22851606686,5873.22851606686,1,1,0,0,1004,958,1012,964,984,984,1046,1028,952,"","","131"
"3684",753.170425604012,753.170425604012,753.170425604012,6056.49583893779,6056.49583893779,6056.49583893779,1,1,0,0,765,651,715,489,462,451,873,842,799,"","","34"
"3685",505.047079934084,505.044765332748,505.047840369013,6494.38134937773,6492.3139981012,6496.88645241958,9,3,3,3,2025,1893,1943,1672,1770,1744,2079,2181,1957,"","","183"
"3686",775.102647189606,775.099318807731,775.108431000143,6503.09904221793,6500.34246732462,6504.80119767248,7,3,3,1,2729,2400,2366,5355,5167,4026,1292,900,946,"[960][M]-","","101"
"3687",315.181742845593,315.179843868745,315.183428473553,6466.76854095569,6464.7240635215,6467.2407955182,9,3,3,3,4064,3550,4007,4914,4524,4835,3242,3226,3214,"","","98"
"3688",318.034702334234,318.033170074261,318.036059031591,6279.87170986028,6278.02683832811,6283.59747933754,9,3,3,3,54080,47729,51028,36640,38699,41474,56543,60055,57843,"[1079][M+1]-","","9"
"3689",624.272569029676,624.268785748783,624.27419852332,6505.31655697691,6504.35819591431,6507.00627874286,9,3,3,3,2512,2131,2407,3747,3367,3482,1487,1504,1488,"[961][M]-","","101"
"3690",795.335235042494,795.329636281628,795.336985180076,6525.01724805215,6523.19822627178,6526.75651053024,5,2,0,3,1122,1124,1043,588,656,518,1638,1573,1355,"[1328][M+2]-","","97"
"3691",696.202959948735,696.197418561926,696.203564739597,6472.64961992364,6470.93333626697,6473.25113241424,4,3,0,1,12677,11177,11849,1186,1182,1333,19535,18704,17692,"[1326][M+1]-","","98"
"3692",603.119141693544,603.11671279062,603.123634159169,6248.23272520742,6246.16169618039,6249.6875733227,6,3,3,0,2718,2304,2535,5546,5362,4689,1236,1335,1255,"","","41"
"3693",783.205920285212,783.20164882182,783.208582462833,6022.91762207628,6022.27737750717,6023.90224148383,9,3,3,3,26353,24161,25094,36816,35926,40711,14139,15046,13466,"[992][M+2]-","","12"
"3694",783.206720224001,783.201613144257,783.208404709908,6180.22937778573,6179.25837444178,6181.42176014168,8,3,3,2,14138,12728,13885,22465,21909,24774,6777,7094,6455,"[993][M+2]-","","22"
"3695",215.129001234766,215.127482230466,215.130239181321,6509.85282160747,6508.55295057775,6511.14001057795,6,3,3,0,1458,1423,1467,2024,1906,2059,932,1045,908,"","","101"
"3696",814.189820477344,814.189820477344,814.189820477344,6046.43217869745,6046.43217869745,6046.43217869745,1,1,0,0,1168,1060,983,1583,1704,1692,822,820,770,"[1597][M+1]-","","34"
"3697",1259.27133799905,1259.26478337256,1259.27241270114,6021.51400949731,6020.91911819513,6022.27737750717,3,2,0,1,2502,2059,2132,467,519,545,1921,1918,1720,"[962][M]-","","12"
"3698",239.093049597079,239.091023761481,239.094125152599,6491.28744257283,6490.83000385449,6492.78191590337,9,3,3,3,4217,3744,3832,3487,3466,3326,4721,4731,4301,"","","183"
"3699",923.226921808973,923.221168561424,923.230031825222,5687.5162045726,5685.31946632406,5690.72890662231,9,3,3,3,10060,8580,9391,5214,5494,5635,14831,10767,10655,"[963][M]-","","67"
"3700",393.065339851347,393.064145547991,393.067487338875,6494.94055236645,6494.38134937773,6495.29590593947,6,3,0,3,2075,1691,1964,473,442,642,3033,2859,3029,"","","183"
"3701",616.192034056573,616.189859516746,616.194158183787,6522.91808945395,6522.47995952212,6523.35681383449,8,3,2,3,1479,1471,1513,1172,1155,1020,1729,1838,1712,"[969][M+1]-","","97"
"3702",929.205532906036,929.200798799606,929.208414899629,5850.09035300686,5849.04493190209,5852.99644956498,7,2,2,3,1348,1147,1157,1505,1520,1635,1082,1014,1038,"[964][M]-","","30"
"3703",929.19760562495,929.190962271036,929.199121049466,5991.86813615383,5989.48932105556,5992.91564376655,7,3,1,3,4771,4311,4471,1785,1767,1984,3643,3725,3476,"[1294][M+2]-","","8"
"3704",929.214622430069,929.207229894052,929.219284247413,6205.4196871463,6189.3299550258,6206.94723951046,5,3,0,2,655,576,594,348,397,384,697,746,676,"","","39"
"3705",929.218408783996,929.213265545335,929.220912401921,6328.63188507172,6327.17787281621,6331.81384295359,6,3,0,3,666,609,624,388,407,429,743,789,707,"[965][M]-","","100"
"3706",929.22567052804,929.22417894332,929.227364898635,6446.5069321189,6444.68320732181,6446.98170707532,6,3,0,3,766,713,705,455,473,546,873,977,838,"[1336][M+1]-","","212"
"3707",929.214479453503,929.209128238128,929.217065342732,6066.72442094261,6065.16330998349,6066.92025452612,6,3,0,3,3133,2783,2755,621,593,694,3135,3534,3189,"[966][M]-","","25"
"3708",929.207940814124,929.198134905073,929.208750176338,6140.89404270907,6133.47303318649,6149.07132621784,3,1,0,2,816,744,691,532,449,520,789,786,823,"","","84"
"3709",929.214443935028,929.214443935028,929.214443935028,6400.54303583075,6400.54303583075,6400.54303583075,1,1,0,0,576,545,522,321,349,372,625,639,569,"","","246"
"3710",929.223056568028,929.218114905712,929.226574364343,6487.92576145653,6486.35223176201,6489.28425846717,4,3,0,1,648,583,536,300,314,372,857,738,817,"[1337][M+1]-","","183"
"3711",929.223906091625,929.216059597498,929.226851417069,5775.7717377256,5749.72252253831,5789.05111928235,5,2,2,1,735,728,531,596,608,583,591,612,520,"[967][M]-","","20"
"3712",929.207284320305,929.202065556267,929.213320519108,6239.62647283975,6235.85582037163,6262.97958651292,5,2,0,3,634,589,518,349,368,373,600,673,656,"","","167"
"3713",271.061557849791,271.060049342364,271.062861971991,6491.28744257283,6490.83000385449,6492.78191590337,9,3,3,3,9220,8297,8888,18987,18845,14749,1783,1846,1962,"[968][M]-","","183"
"3714",1334.2697962057,1334.26662144357,1334.27502588496,6280.47692346255,6279.6321615678,6281.26343149276,6,3,0,3,3457,2985,3060,726,655,833,4685,4904,4332,"[875][M+1]-","","9"
"3715",984.253316484871,984.24764447968,984.255120730337,5774.37627783183,5772.99521937742,5777.11005813923,9,3,3,3,49683,42971,44746,53247,53406,55861,42711,38330,36362,"[1082][M+1]-","","20"
"3716",1021.23401790536,1021.23224650388,1021.23578930683,6048.6699011655,6048.44497993844,6048.89482239257,2,1,0,1,659,632,656,355,340,377,739,817,832,"","","34"
"3717",1021.23484367088,1021.23208475752,1021.23760258424,6215.16058762251,6205.4196871463,6224.90148809873,2,1,0,1,593,570,557,342,360,378,659,735,636,"","","112"
"3718",1021.23491409576,1021.23125584213,1021.23857234938,6349.60457010117,6348.93582833544,6350.27331186691,2,1,0,1,545,468,502,274,285,316,640,606,638,"","","215"
"3719",1021.21704993378,1021.21704993378,1021.21704993378,6515.16083858032,6515.16083858032,6515.16083858032,1,1,0,0,476,460,409,188,185,209,472,655,556,"","","101"
"3720",1021.23758739251,1021.23709358779,1021.23808119724,5937.31363575462,5933.68716809337,5940.94010341586,2,1,0,1,640,640,624,355,419,416,734,762,754,"","","87"
"3721",1021.23043226984,1021.22719234309,1021.23367219658,5998.48371659957,5988.05256547186,6008.91486772728,2,1,0,1,616,525,560,399,399,508,657,668,645,"","","8"
"3722",1021.23255021202,1021.22888531295,1021.2362151111,5870.08927116173,5869.1969437226,5870.98159860085,2,1,0,1,988,809,822,420,452,554,1008,1142,959,"","","131"
"3723",1021.22490708103,1021.22490708103,1021.22490708103,5824.84091127555,5824.84091127555,5824.84091127555,1,1,0,0,1587,1355,1398,872,902,1001,1584,1663,1471,"","","236"
"3724",1021.23034266446,1021.22734086194,1021.23334446697,6139.98738465015,6128.89192346701,6151.08284583329,2,1,0,1,548,521,518,308,313,317,659,717,638,"","","84"
"3725",1021.22075367768,1021.22075367768,1021.22075367768,6545.30743846621,6545.30743846621,6545.30743846621,1,1,0,0,449,362,388,190,183,213,458,568,553,"","","57"
"3726",609.151832385074,609.149624331639,609.151975714504,6528.75253735634,6527.21982046688,6529.3714521355,3,2,0,1,2972,2656,2952,827,874,1206,4490,3627,3627,"[973][M+2]-","","97"
"3727",615.190291410774,615.185701378953,615.1930784988,6522.76545135672,6520.98140622762,6524.85170349078,9,3,3,3,4154,3666,3663,2959,2899,2573,4708,4635,4679,"[969][M]-","","97"
"3728",524.252046191456,524.248958550508,524.252537453344,6536.74289793615,6536.47505959786,6537.3896994494,6,3,3,0,1265,1218,1191,2289,2420,2274,410,441,422,"","","57"
"3729",201.149366022417,201.148656246602,201.150371744601,6542.75492493396,6542.49763829076,6543.29572290192,4,1,3,0,1254,1059,1051,2091,1983,1908,484,530,545,"","","57"
"3730",550.128078578436,550.124729123035,550.129277421566,6535.02856151907,6534.52225104077,6535.38413547672,6,3,0,3,2443,2146,2149,728,719,1221,2798,3234,2921,"[980][M+1]-","","97"
"3731",626.159876139496,626.156832337128,626.162506586034,6527.29385965712,6526.75651053024,6529.02002795219,6,3,0,3,2534,2150,2297,642,665,875,3637,3080,2941,"[972][M+1]-","","97"
"3732",423.070998770232,423.069351094505,423.072729018106,6552.00308826116,6551.09219152686,6553.03869156717,6,3,0,3,1343,1197,1307,966,889,970,1374,1504,1450,"","","57"
"3733",382.234736963572,382.233169870586,382.235248935324,6564.6595881178,6562.5683437376,6565.45085137963,5,3,2,0,2426,2057,2154,3813,3742,3652,981,909,894,"","","81"
"3734",786.172098436132,786.172098436132,786.172098436132,5845.01268115047,5845.01268115047,5845.01268115047,1,1,0,0,603,535,556,316,335,313,743,724,668,"","","142"
"3735",786.188859202215,786.188859202215,786.188859202215,6167.18409416074,6167.18409416074,6167.18409416074,1,1,0,0,854,781,711,348,372,408,1206,1173,1047,"","","53"
"3736",786.177384887994,786.176652088125,786.178117687864,6331.20511179279,6330.16418894469,6332.24603464089,2,1,0,1,1817,1563,1708,814,770,902,2483,2186,1978,"[971][M+1]-","","100"
"3737",786.190149729768,786.190149729768,786.190149729768,6589.52219492281,6589.52219492281,6589.52219492281,1,1,0,0,346,352,313,145,156,164,541,507,509,"","","284"
"3738",786.181967128491,786.181967128491,786.181967128491,6489.02886075688,6489.02886075688,6489.02886075688,1,1,0,0,428,352,392,195,182,218,518,554,496,"","","183"
"3739",786.174274369121,786.174274369121,786.174274369121,6072.59678657359,6072.59678657359,6072.59678657359,1,1,0,0,564,535,533,296,309,317,704,671,594,"","","25"
"3740",786.172680320314,786.172680320314,786.172680320314,5929.65675304311,5929.65675304311,5929.65675304311,1,1,0,0,555,471,469,266,272,269,571,612,574,"","","155"
"3741",786.17896625644,786.17896625644,786.17896625644,5984.02703173583,5984.02703173583,5984.02703173583,1,1,0,0,784,687,620,421,424,488,694,717,661,"[1474][M+1]-","","54"
"3742",786.184465088695,786.184465088695,786.184465088695,6014.22475233585,6014.22475233585,6014.22475233585,1,1,0,0,658,599,613,470,439,546,794,760,739,"","","12"
"3743",786.176138212875,786.176138212875,786.176138212875,6211.45549585509,6211.45549585509,6211.45549585509,1,1,0,0,487,464,466,297,292,344,644,619,548,"","","39"
"3744",785.197717527562,785.196959105921,785.205696553542,5729.97266556215,5729.90805826803,5732.72568889324,3,2,0,1,1862,1738,1683,1155,1072,1244,2072,2200,2006,"[970][M]-","","178"
"3745",785.194224013006,785.193237932651,785.201582229832,6020.91911819513,6020.26324203158,6020.98964678713,3,2,0,1,1774,1479,1555,1764,1765,1895,1623,1571,1473,"[992][M+4]-","","12"
"3746",785.174509400372,785.171623187057,785.176837729298,6331.64148926532,6330.16418894469,6332.93014578932,4,2,0,2,3621,3419,3469,1628,1599,1727,5087,4356,4174,"[971][M]-","","100"
"3747",671.173212716326,671.169531988135,671.174093949042,6538.48226799025,6536.60724525236,6539.27729358527,5,2,3,0,2438,2652,2513,1822,1883,2076,3090,2569,2650,"[989][M+2]-","","57"
"3748",192.074648673837,192.074106115854,192.075877453151,6532.86961635888,6532.46160000599,6535.25884167834,9,3,3,3,3578,3211,3394,4224,3712,3609,3268,3679,3933,"[985][M+1]-","","97"
"3749",453.134578753035,453.132942839223,453.137593274637,6557.36472013301,6555.10562484816,6560.93122055808,9,3,3,3,2472,2202,2291,1581,1529,1465,2919,3137,3186,"","","57"
"3750",625.157177041212,625.15430774843,625.158561298822,6527.93500320699,6527.0019772121,6529.02002795219,6,3,0,3,6969,5964,6335,1536,1859,2495,10699,8462,8458,"[972][M]-","","97"
"3751",639.164428516351,639.161702302395,639.166740413252,6545.30743846621,6542.72570631213,6548.90414592515,9,3,3,3,7734,7168,7485,4191,4750,5930,10260,8300,8139,"[1071][M+2]-","","57"
"3752",1068.27268254306,1068.26812818424,1068.27580842738,6255.51235515801,6253.30914052939,6256.41717909961,9,3,3,3,8672,7227,7868,3034,3127,3961,13733,10077,9621,"[974][M+1]-","","41"
"3753",467.233088307976,467.229939804835,467.234353991681,6470.73695467293,6470.23218645634,6473.25113241424,5,2,3,0,2691,2321,2461,4249,3990,4150,1323,1292,1174,"","","98"
"3754",607.147406443119,607.143581889309,607.148142568916,6528.75253735634,6527.21982046688,6529.3714521355,9,3,3,3,34746,29685,31263,8112,9265,12420,51863,42933,41652,"[973][M]-","","97"
"3755",771.210403511822,771.210403511822,771.210403511822,6505.11108154666,6505.11108154666,6505.11108154666,1,1,0,0,4157,3830,3904,1313,1333,1463,5991,5669,5367,"","","101"
"3756",924.228983849156,924.224096173822,924.232292956536,5687.45871330519,5685.31946632406,5689.72631235106,8,3,2,3,5135,4516,4809,2759,2871,3012,7430,5582,5512,"[963][M+1]-","","67"
"3757",1067.26772241399,1067.26170403165,1067.26940618562,6255.51235515801,6253.9293569642,6256.41717909961,9,3,3,3,14978,13315,13781,5038,5246,7179,24580,18437,16899,"[974][M]-","","41"
"3758",1069.75481686119,1069.75210199331,1069.75753172906,5514.2730163847,5513.03161433437,5515.51441843502,2,1,0,1,1622,1384,1458,1040,754,1035,2073,1998,1839,"","","96"
"3759",654.182015603548,654.177973367942,654.182707158789,6406.63157062595,6406.57685021419,6407.15813600714,3,2,1,0,2820,2391,2628,2838,2716,2780,2797,2671,2470,"","","162"
"3760",654.155579414903,654.153472876657,654.157685953148,6527.11922227014,6527.01862407339,6527.21982046688,2,1,0,1,1938,1831,1769,655,697,857,2639,2197,2153,"[986][M+1]-","","97"
"3761",654.15192171318,654.15192171318,654.15192171318,6561.38418897939,6561.38418897939,6561.38418897939,1,1,0,0,1551,1369,1460,821,933,1295,1412,1969,1845,"[1486][M+1]-","","81"
"3762",676.139862328562,676.138034899702,676.142928635238,6336.26096476368,6334.18742752958,6337.15626184196,5,2,0,3,2611,2420,2464,500,585,660,3559,3975,3524,"[981][M+1]-","","100"
"3763",684.165937694375,684.162675153286,684.167521019494,6548.7127747301,6547.31614554049,6550.91053449024,9,3,3,3,3919,3321,3498,2189,2665,3017,4404,3714,3396,"[1001][M+1]-","","57"
"3764",943.238885872061,943.234841821369,943.242929922753,6048.64812113973,6048.44497993844,6048.85126234103,2,2,0,0,4872,4765,4698,5538,3295,5796,4002,4213,3760,"","","34"
"3765",960.180205943743,960.178419963957,960.183036510032,5756.20864735381,5756.02632740616,5757.16096962455,3,1,0,2,5417,4587,5000,456,467,493,12798,17625,16017,"[1276][M+1]-","","23"
"3766",1069.25720064369,1069.24982639368,1069.25845198965,5371.57307661473,5368.82611622457,5374.61321375256,9,3,3,3,4662,3905,3940,2760,2619,3074,5399,5262,4818,"[975][M]-","","78"
"3767",1069.26219180804,1069.2546476747,1069.26461020585,5516.78374782343,5513.03161433437,5521.57820173136,9,3,3,3,28150,23914,25377,19949,18256,21917,30206,30092,28234,"[976][M]-","","96"
"3768",1069.26226641711,1069.25408010293,1069.26319448077,5768.41790705397,5766.30417262334,5769.74389801036,6,3,0,3,9162,7711,8193,1989,2354,2127,11984,14761,13303,"[977][M]-","","20"
"3769",1069.26148123837,1069.25538672279,1069.26419482696,5905.78410119952,5904.71901335737,5906.96230498858,9,3,3,3,7530,6579,6941,4651,4434,4850,8244,8364,7999,"[978][M]-","","19"
"3770",1074.27744052875,1074.27600970867,1074.27887134884,5943.59953396093,5943.4399603213,5943.75910760055,2,1,0,1,1853,1412,1693,545,554,536,2403,2456,2068,"","","87"
"3771",1074.27172501077,1074.26874379873,1074.27470622281,5998.80843599798,5998.11890827167,5999.49796372429,2,1,0,1,2066,1664,1803,482,440,505,2693,2741,2449,"[997][M+1]-","","8"
"3772",1231.307735678,1231.29983558358,1231.30875738147,6028.29718681009,6027.90787532008,6028.3156521282,3,1,2,0,3258,2977,3246,5821,5189,5531,1895,1781,1777,"[979][M]-","","12"
"3773",549.125566750289,549.12358821609,549.126905550845,6534.87408637089,6534.46783632072,6535.38413547672,9,3,3,3,8738,7420,7615,2419,2633,4212,10674,11717,10523,"[980][M]-","","97"
"3774",608.150749595615,608.147517108816,608.152576260462,6528.75253735634,6527.21982046688,6529.3714521355,9,3,3,3,11919,10258,10858,2811,3409,4323,17827,14776,13994,"[973][M+1]-","","97"
"3775",631.147990428098,631.145121613508,631.149010263174,6334.92993442684,6334.18742752958,6335.16142768175,3,1,0,2,3294,3139,3033,820,879,969,4639,4660,4332,"","","100"
"3776",675.137436667926,675.134113384645,675.14056984535,6336.04408108976,6334.18742752958,6337.15626184196,6,3,0,3,7061,6074,6675,1197,1319,1700,9244,10499,9205,"[981][M]-","","100"
"3777",692.135347281123,692.135154290492,692.135540271755,6199.87867173808,6197.37040639846,6202.3869370777,2,1,1,0,1489,1323,1372,2225,2119,2112,1235,1597,1434,"[987][M+1]-","","39"
"3778",706.15157121042,706.148867372328,706.152990381478,6361.08916366601,6357.85333142995,6364.37164643644,9,3,3,3,8810,7914,8053,3137,3538,4549,10069,11342,10212,"[1004][M+2]2-","","145"
"3779",758.186298346584,758.179541857964,758.187153798969,5932.63892205213,5931.42130359122,5932.94434462043,5,2,0,3,2908,2448,2648,446,550,563,4097,4193,3885,"[982][M]2-","","87"
"3780",828.167022712465,828.163255806375,828.169752655039,6281.12315446472,6279.87170986028,6282.04434900169,6,3,0,3,2492,1982,1960,1131,1004,1112,2610,2599,2411,"[871][M+3]-","","9"
"3781",986.261141967903,986.260880789948,986.264645032389,5867.75590636538,5867.18172981807,5868.65831690415,3,1,2,0,5274,4552,4885,1924,1961,2395,7044,7086,6387,"","","274"
"3782",986.257148779438,986.257148779438,986.257148779438,6044.4203490743,6044.4203490743,6044.4203490743,1,1,0,0,4598,4159,4196,2683,2586,2814,5602,5701,5089,"[1529][M+1]-","","34"
"3783",816.188663788804,816.185524150153,816.190856155691,6368.94414691164,6367.88504239555,6370.39620965186,9,3,3,3,10533,9411,9703,6827,6360,6781,13889,11097,10261,"[952][M+1]-","","145"
"3784",824.213544355677,824.208672973612,824.215946078838,6219.50443470085,6218.899483529,6220.9552950157,9,3,3,3,9213,8470,9030,8345,8302,10845,8879,9443,8754,"[868][M+1]-","","112"
"3785",824.219115489601,824.213367427319,824.22311555068,6315.01283518136,6314.07485312914,6316.18193817221,9,3,3,3,5318,4719,5045,4728,4579,5776,4973,5112,4632,"[1362][M+1]-","","229"
"3786",831.183358638651,831.179649269226,831.186114814295,6236.90577468392,6235.48371732483,6237.86298741222,9,3,3,3,5895,5230,5514,3710,3653,4215,7247,5915,5784,"[983][M]-","","167"
"3787",1071.2845378985,1071.28364371742,1071.28543207957,6347.0623954369,6346.252477015,6347.8723138588,2,2,0,0,3437,2744,3242,2242,2095,2436,3875,3741,3287,"[984][M]-","","215"
"3788",191.071814756129,191.070940246501,191.072270641191,6532.86961635888,6532.46160000599,6535.25884167834,9,3,3,3,30511,28722,28214,34818,32842,30624,28045,32185,31074,"[985][M]-","","97"
"3789",653.153318219238,653.150674942612,653.154351731722,6527.01030064275,6525.21003350363,6528.50210756662,6,3,0,3,5135,4615,4773,1408,1525,1996,7152,6075,5738,"[986][M]-","","97"
"3790",691.133390613046,691.131194204295,691.137115093636,6197.35784565265,6184.89366152682,6202.11109784246,7,2,3,2,3346,3309,3328,5911,5847,5627,3191,3744,3461,"[987][M]-","","39"
"3791",802.175677006547,802.171471832329,802.179641629299,6195.17163869623,6193.34666629033,6195.69267538855,4,2,0,2,1484,1472,1574,690,632,780,2298,1963,1883,"","","39"
"3792",802.203637897649,802.197104572197,802.207843712616,6468.87276863541,6466.91278348479,6469.2445263627,5,2,0,3,1656,1568,1644,296,346,499,2436,2283,2216,"[1029][M+1]-","","98"
